;;;0 - 4;5 - 9;10 - 14;15 - 19;20 - 24;25 - 29;30 - 34;35 - 39;40 - 44;45 - 49;50 - 54;55 - 59;60 - 64;65 - 69;70 - 74;75 - 79;80 - 84;85+;
2001;weiblich;Nebenniere (C74);1,4;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,3;0,4;0,6;0,7;0,8;0,8;0,7;
2001;weiblich;Morbus Hodgkin (C81);0,0;0,3;1,5;3,4;3,9;3,4;2,6;2,3;1,6;1,3;1,3;1,4;1,7;2,0;2,4;2,9;2,6;2,0;
2001;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,4;0,6;0,8;1,1;1,9;2,1;2,6;3,6;5,0;6,7;11,4;16,6;23,4;31,8;42,1;57,1;52,8;59,0;
2001;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,5;1,1;2,2;3,5;6,4;9,8;14,8;20,4;24,5;28,3;28,3;
2001;weiblich;Leukämien (C91-C95);8,1;3,9;2,5;2,3;1,9;2,1;2,5;3,3;4,4;6,0;8,6;12,3;16,9;24,1;32,6;43,7;54,3;69,5;
2001;männlich;Mundhöhle und Rachen (C00-C14);0,0;0,0;0,2;0,3;0,5;0,8;1,5;3,4;9,9;24,1;41,8;58,5;63,3;54,9;51,4;44,6;42,3;42,7;
2001;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,7;2,4;6,7;14,5;23,5;31,1;36,3;34,3;37,1;39,4;30,5;
2001;männlich;Magen (C16);0,0;0,0;0,0;0,1;0,3;0,6;1,5;2,9;6,3;11,5;25,3;35,4;49,6;74,7;114,6;154,9;205,5;251,0;
2001;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,7;1,0;1,6;2,3;3,2;4,0;5,0;5,7;6,0;6,1;
2001;männlich;Darm (C18-C20);0,0;0,0;0,0;0,6;1,2;2,1;4,1;7,6;13,5;28,6;62,6;106,9;180,2;254,2;368,4;444,2;538,3;561,5;
2001;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,4;0,7;1,1;1,5;2,1;2,2;2,6;2,8;3,4;4,3;5,0;
2001;männlich;Leber (C22);0,5;0,3;0,0;0,1;0,1;0,2;0,5;0,8;1,4;3,3;8,1;17,4;30,2;42,5;50,7;51,9;69,7;51,4;
2001;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,8;3,4;5,9;9,0;16,5;25,0;32,6;49,6;48,2;
2001;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;2,9;6,9;13,5;24,1;37,5;53,5;70,8;87,7;96,7;102,9;
2001;männlich;Lunge (C33-C34);0,0;0,0;0,0;0,3;0,5;0,8;1,5;4,0;11,2;38,2;70,9;152,7;217,8;327,6;430,1;431,8;416,6;336,4;
2001;männlich;Knochen u. Gelenkknorpel (C40-C41);0,1;0,3;1,2;1,2;0,7;0,6;0,5;0,6;0,6;0,6;0,8;0,9;1,3;1,3;1,5;1,9;1,9;2,4;
2001;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;1,0;2,4;4,7;6,5;8,9;11,6;9,5;19,0;23,8;34,9;40,3;46,2;54,5;47,7;61,8;
2001;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);2,6;0,7;0,7;1,2;1,3;1,4;2,0;2,5;3,0;4,0;6,7;9,0;15,4;22,2;31,2;37,3;39,6;39,0;
2001;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,3;0,6;0,8;1,4;2,4;3,5;5,0;6,7;7,5;8,0;
2001;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2001;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2001;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2001;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2001;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2001;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2001;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,4;2,1;3,2;4,2;5,2;6,2;7,7;10,1;
2001;männlich;Prostata (C61);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;2,1;14,2;51,2;142,5;265,9;464,6;588,5;748,9;757,7;1.052,1;
2001;männlich;Hoden (C62);0,5;0,0;0,1;4,0;11,9;19,4;22,4;21,0;16,7;10,0;8,3;5,0;3,3;2,3;2,0;1,9;1,7;2,9;
2001;männlich;Niere (C64);2,0;0,3;0,1;0,2;0,2;0,6;1,5;4,2;7,6;13,1;24,4;38,7;55,0;69,8;89,0;95,0;99,2;72,4;
2001;männlich;Harnblase (C67);0,1;0,1;0,0;0,1;0,1;0,2;0,4;1,3;3,0;7,5;16,5;32,9;51,2;91,0;148,5;214,6;218,1;313,3;
2001;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);3,4;2,5;1,9;2,1;2,6;3,4;4,3;5,0;6,7;8,7;12,1;16,3;20,4;25,7;29,2;30,9;33,8;19,6;
2001;männlich;Schilddrüse (C73);0,0;0,2;0,1;0,6;1,1;1,6;2,2;2,5;3,8;2,2;5,2;5,9;6,8;7,1;8,0;6,8;4,9;5,0;
2001;männlich;Nebenniere (C74);1,9;0,1;0,0;0,0;0,1;0,1;0,2;0,2;0,3;0,4;0,4;0,7;0,8;0,9;0,8;1,3;1,5;0,5;
2001;männlich;Morbus Hodgkin (C81);0,1;1,0;1,0;3,1;3,8;3,7;3,3;3,1;2,8;2,5;2,5;2,8;2,8;3,4;3,5;4,0;4,9;4,0;
2001;männlich;Non-Hodgkin-Lymphome (C82-C88);1,0;1,4;1,4;2,0;2,3;3,0;3,6;5,1;7,2;9,9;17,4;21,5;31,4;47,2;52,1;73,1;89,8;86,9;
2001;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,7;1,7;3,4;5,6;9,9;15,6;18,8;32,2;41,7;45,3;55,4;
2001;männlich;Leukämien (C91-C95);8,2;4,4;3,0;3,3;2,8;2,7;3,3;4,0;5,5;8,0;12,3;19,1;28,7;38,3;58,3;68,8;98,0;113,2;
2002;weiblich;Mundhöhle und Rachen (C00-C14);0,3;0,0;0,1;0,3;0,3;0,6;1,0;1,6;2,7;6,2;10,2;15,3;16,0;16,6;15,6;15,6;16,6;21,5;
2002;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,5;1,2;2,7;4,8;6,4;6,2;9,3;9,1;10,8;13,8;
2002;weiblich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,8;2,8;4,4;7,3;11,3;16,0;23,4;35,8;48,8;72,2;96,0;146,8;
2002;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,7;1,0;1,6;2,3;3,0;3,7;4,1;4,8;5,0;4,7;
2002;weiblich;Darm (C18-C20);0,0;0,0;0,0;1,5;1,9;2,4;4,5;7,6;13,4;24,1;44,4;72,7;101,0;164,3;222,6;302,5;410,3;486,9;
2002;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;1,9;2,9;3,5;3,6;3,8;4,1;4,3;5,5;11,2;
2002;weiblich;Leber (C22);0,3;0,1;0,1;0,1;0,1;0,2;0,3;0,6;0,9;1,6;3,1;4,7;7,5;9,6;19,4;20,8;25,3;24,3;
2002;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,7;1,8;3,6;8,0;11,7;19,0;27,7;39,9;50,7;65,5;
2002;weiblich;Bauchspeicheldrüse (C25);0,0;0,1;0,0;0,1;0,1;0,2;0,6;1,1;2,1;4,4;8,4;15,1;24,8;35,3;52,3;63,0;83,1;104,2;
2002;weiblich;Lunge (C33-C34);0,0;0,0;0,1;0,1;0,3;0,5;1,0;2,7;8,1;18,5;32,8;53,4;57,2;80,7;93,8;102,1;96,3;78,3;
2002;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,3;0,3;1,1;1,0;0,6;0,7;0,5;0,6;0,6;0,6;0,7;0,9;1,0;1,0;1,1;1,7;1,8;2,1;
2002;weiblich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;1,8;13,0;12,8;15,5;18,1;18,6;25,0;24,8;26,2;29,9;28,6;30,7;34,0;33,0;39,0;
2002;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);2,2;0,6;0,7;1,1;1,0;1,2;1,3;1,7;2,3;3,0;4,3;5,1;7,3;10,2;13,5;13,9;13,9;14,3;
2002;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,1;1,6;9,6;27,3;54,9;97,9;177,7;221,4;271,0;310,3;322,6;307,3;334,4;342,7;429,3;
2002;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,3;0,6;1,0;1,5;2,3;3,3;4,1;4,3;7,2;10,7;13,4;15,3;19,2;23,7;
2002;weiblich;Vagina (C52);0,2;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,3;0,6;0,9;1,2;1,6;2,1;2,8;3,3;4,6;4,4;
2002;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,1;1,3;6,6;14,1;19,2;21,1;17,9;18,4;18,1;15,3;16,5;17,4;20,6;20,7;22,9;
2002;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,1;0,2;0,6;1,7;3,7;6,8;14,7;30,5;49,2;65,4;77,4;91,4;94,7;77,3;90,3;
2002;weiblich;Eierstöcke (C56);0,1;0,2;0,4;1,3;1,6;2,4;3,4;4,9;9,8;16,9;24,9;35,6;41,2;52,1;56,9;60,7;68,0;66,7;
2002;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,2;0,1;
2002;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;weiblich;Niere (C64);2,7;0,6;0,1;0,2;0,3;0,6;1,0;1,8;3,4;5,9;9,8;16,1;23,1;38,6;40,2;44,7;52,1;40,9;
2002;weiblich;Harnblase (C67);0,1;0,0;0,0;0,0;0,1;0,2;0,4;0,7;1,2;2,4;4,7;7,8;12,2;19,4;28,6;38,8;46,0;73,3;
2002;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);3,0;2,0;1,2;1,5;1,9;2,6;3,2;3,8;4,7;5,7;7,9;10,2;14,5;17,6;20,7;22,9;22,7;14,6;
2002;weiblich;Schilddrüse (C73);0,0;0,1;0,4;2,2;4,1;6,2;8,5;8,3;7,7;14,0;12,4;12,6;12,4;12,1;14,5;10,2;8,0;7,6;
2002;weiblich;Nebenniere (C74);1,3;0,1;0,2;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,3;0,4;0,6;0,7;0,8;0,8;0,7;
2002;weiblich;Morbus Hodgkin (C81);0,0;0,3;1,7;3,8;4,5;4,0;3,0;2,6;1,9;1,5;1,5;1,7;2,1;2,2;2,7;3,3;2,9;2,4;
2002;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,2;0,7;0,8;1,1;1,8;2,1;2,6;3,6;5,1;7,1;12,0;15,5;24,6;32,2;44,0;51,2;63,9;60,1;
2002;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,6;1,3;2,6;4,1;7,5;11,5;17,1;23,4;27,5;32,2;28,6;
2002;weiblich;Leukämien (C91-C95);7,8;3,1;2,9;1,9;1,7;1,8;2,2;2,9;3,9;5,2;7,4;10,8;15,0;22,1;30,0;39,5;47,2;66,6;
2002;männlich;Mundhöhle und Rachen (C00-C14);0,1;0,1;0,0;0,3;0,5;0,8;1,5;3,4;10,1;26,2;42,4;52,3;63,8;58,9;51,1;43,2;41,5;42,7;
2002;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,7;2,4;6,8;14,7;22,8;29,7;38,1;33,0;35,7;37,6;33,2;
2002;männlich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,4;2,8;6,1;11,2;20,5;34,3;55,7;75,5;106,5;156,3;203,5;236,3;
2002;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,2;1,8;2,6;3,6;4,6;5,7;6,8;7,5;7,3;
2002;männlich;Darm (C18-C20);0,0;0,0;0,0;0,7;1,3;2,2;4,4;8,1;14,5;30,5;58,8;119,3;200,4;291,4;393,5;481,9;559,5;615,4;
2002;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,8;1,4;1,8;2,4;2,6;3,0;3,2;3,8;4,7;5,0;
2002;männlich;Leber (C22);0,6;0,0;0,0;0,1;0,1;0,2;0,5;0,7;1,3;3,2;8,6;16,2;27,3;40,5;46,2;59,1;65,8;46,7;
2002;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,4;0,8;1,8;3,2;5,6;10,6;15,5;26,3;33,8;40,6;48,0;
2002;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;3,0;7,0;13,9;25,2;38,9;55,2;71,7;84,4;101,1;105,6;
2002;männlich;Lunge (C33-C34);0,0;0,0;0,1;0,3;0,5;0,9;1,4;4,0;11,1;37,9;71,2;148,7;213,4;307,5;446,6;426,8;413,6;327,7;
2002;männlich;Knochen u. Gelenkknorpel (C40-C41);0,2;0,6;1,4;1,4;0,9;0,6;0,6;0,8;0,6;0,7;0,9;1,1;1,5;1,5;1,6;2,2;1,9;2,8;
2002;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;1,0;2,6;5,0;6,9;9,5;12,3;15,1;20,1;25,5;37,7;46,9;48,7;56,9;51,0;44,7;
2002;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);2,6;0,8;0,6;1,1;1,2;1,2;1,8;2,3;2,8;3,7;5,8;8,0;13,4;20,3;25,1;31,2;36,1;38,3;
2002;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,3;0,6;0,8;1,4;2,6;3,5;5,0;6,8;7,5;9,2;
2002;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2002;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,3;0,5;1,0;1,8;2,7;4,0;5,1;6,5;7,5;9,3;11,2;
2002;männlich;Prostata (C61);0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,3;2,5;16,6;59,8;166,6;334,5;522,8;723,2;796,6;894,0;1.125,2;
2002;männlich;Hoden (C62);0,5;0,1;0,1;4,1;12,4;20,0;23,3;21,8;17,3;9,7;4,2;5,2;3,4;2,4;2,1;1,9;2,1;3,1;
2002;männlich;Niere (C64);1,9;0,6;0,3;0,2;0,2;0,7;1,6;4,3;7,8;19,2;25,0;39,3;55,1;73,3;89,7;92,0;85,2;83,0;
2002;männlich;Harnblase (C67);0,1;0,0;0,0;0,1;0,1;0,2;0,5;1,3;3,0;7,5;16,6;32,8;49,0;85,6;148,7;198,0;228,9;308,1;
2002;männlich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);3,7;2,6;1,8;2,1;2,5;3,4;4,2;5,0;6,5;8,6;12,0;15,7;20,6;24,8;28,3;30,7;30,3;5,9;
2002;männlich;Schilddrüse (C73);0,0;0,0;0,2;0,7;1,2;1,7;2,4;1,1;4,1;7,0;5,5;6,4;7,9;6,9;8,0;6,5;5,4;4,2;
2002;männlich;Nebenniere (C74);1,1;0,1;0,1;0,0;0,0;0,0;0,1;0,1;0,2;0,2;0,2;0,4;0,4;0,6;0,4;0,6;0,7;0,6;
2002;männlich;Morbus Hodgkin (C81);0,2;0,6;2,0;3,1;3,8;3,7;3,3;3,1;2,8;2,5;2,4;2,8;2,8;3,4;3,3;4,0;4,3;3,6;
2002;männlich;Non-Hodgkin-Lymphome (C82-C88);0,7;1,6;1,1;2,1;2,4;3,1;3,8;5,1;7,3;10,1;17,1;22,0;32,4;39,7;59,6;80,9;80,2;95,5;
2002;männlich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,6;1,5;2,9;4,9;8,6;13,9;20,3;28,7;37,9;42,6;42,2;
2002;männlich;Leukämien (C91-C95);7,0;4,6;2,7;3,2;2,6;2,5;3,1;3,8;5,2;7,8;11,7;18,4;27,7;40,8;57,5;62,9;89,9;102,5;
2003;weiblich;Mundhöhle und Rachen (C00-C14);0,1;0,1;0,1;0,3;0,4;0,6;1,0;1,8;2,9;6,9;11,9;15,5;18,3;19,1;16,7;18,1;18,1;21,1;
2003;weiblich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,5;1,3;2,7;4,8;6,3;6,7;7,4;9,0;10,5;13,1;
2003;weiblich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,7;1,8;2,8;4,5;7,4;11,5;16,2;23,1;32,3;55,0;74,3;97,2;151,1;
2003;weiblich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,3;0,6;0,9;1,4;2,0;2,5;3,1;3,5;4,2;4,1;4,3;
2003;weiblich;Darm (C18-C20);0,0;0,0;0,0;1,5;1,9;2,4;4,5;7,6;13,5;24,3;44,9;73,4;125,1;163,8;210,7;306,7;388,6;441,4;
2003;weiblich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;2,0;3,0;3,5;3,6;3,8;4,4;4,3;5,9;6,2;
2003;weiblich;Leber (C22);0,6;0,1;0,2;0,1;0,1;0,2;0,3;0,6;0,9;1,6;3,1;2,7;7,4;11,9;14,6;23,4;24,6;29,8;
2003;weiblich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,3;0,7;1,7;3,3;6,6;10,3;17,0;25,1;33,7;44,2;56,9;
2003;weiblich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,1;0,1;0,2;0,6;1,1;2,1;4,4;8,4;15,4;24,6;34,7;51,1;63,5;80,3;103,4;
2003;weiblich;Lunge (C33-C34);0,0;0,0;0,0;0,1;0,3;0,5;1,0;2,8;8,3;21,2;37,0;58,3;67,1;73,9;93,0;101,4;98,9;82,2;
2003;weiblich;Knochen u. Gelenkknorpel (C40-C41);0,2;0,5;1,5;1,1;0,8;0,8;0,6;0,7;0,7;0,7;0,9;1,1;1,2;1,2;1,4;1,8;2,3;2,0;
2003;weiblich;Malignes Melanom der Haut (C43);0,0;0,1;0,0;1,8;7,3;13,1;15,8;18,6;24,3;25,5;21,0;26,6;30,7;28,8;32,4;36,3;34,8;34,8;
2003;weiblich;Weichteile u. mesotheliales Gewebe (C45-C49);1,9;0,6;0,5;1,0;0,9;1,0;1,2;1,6;2,1;2,8;4,1;5,0;6,8;10,0;12,5;13,4;14,4;13,6;
2003;weiblich;Brustdrüse (C50);0,0;0,0;0,0;0,1;1,6;9,7;27,6;51,3;94,0;166,1;217,5;275,8;327,2;327,9;311,3;344,0;336,0;391,0;
2003;weiblich;Vulva (C51);0,0;0,0;0,0;0,0;0,3;0,6;0,9;1,4;2,2;3,3;4,0;4,1;5,2;7,7;17,2;16,8;18,6;22,9;
2003;weiblich;Vagina (C52);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,4;0,6;0,9;1,3;1,7;2,1;2,7;3,4;4,5;4,8;
2003;weiblich;Gebärmutterhals (C53);0,0;0,0;0,0;0,1;1,3;6,3;13,6;18,4;20,4;18,5;17,4;17,3;14,1;18,5;15,7;15,1;19,6;22,2;
2003;weiblich;Gebärmutterkörper (C54-C55);0,0;0,0;0,0;0,1;0,2;0,5;1,6;3,4;6,5;13,9;28,7;46,5;61,5;74,8;80,8;84,1;78,1;69,1;
2003;weiblich;Eierstöcke (C56);0,1;0,4;0,3;1,3;1,6;2,3;3,5;4,9;9,7;16,5;22,9;29,3;47,2;51,0;57,6;59,3;74,5;61,3;
2003;weiblich;Plazenta (C58);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,1;
2003;weiblich;Penis (C60);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;weiblich;Prostata (C61);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;weiblich;Hoden (C62);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;weiblich;Niere (C64);1,4;0,9;0,1;0,2;0,3;0,6;1,0;1,8;3,4;5,9;10,0;16,3;23,5;38,6;39,7;44,4;40,3;35,3;
2003;weiblich;Harnblase (C67);0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,7;1,3;2,6;5,2;8,6;13,4;21,5;31,3;44,2;53,5;85,3;
2003;weiblich;Auge, Gehirn u. Zentrales Nervensystem (C69-C72);3,3;1,4;1,7;1,5;1,8;2,5;3,0;3,7;4,6;5,6;7,5;10,2;14,2;17,8;20,9;22,2;22,0;17,1;
2003;weiblich;Schilddrüse (C73);0,1;0,0;0,3;2,3;4,3;6,5;8,9;7,1;12,1;12,8;13,2;13,3;12,8;12,2;13,1;10,3;9,9;7,5;
2003;weiblich;Nebenniere (C74);1,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,2;0,3;0,4;0,6;0,7;0,8;0,8;0,7;
2003;weiblich;Morbus Hodgkin (C81);0,0;0,3;1,1;3,8;4,4;4,0;3,0;2,6;1,8;1,5;1,5;1,6;2,0;2,2;2,8;3,2;3,1;2,1;
2003;weiblich;Non-Hodgkin-Lymphome (C82-C88);0,1;0,8;0,5;1,2;2,0;2,3;2,9;4,0;5,6;7,7;13,0;19,2;26,4;38,3;41,7;53,7;65,8;68,8;
2003;weiblich;Multiples Myelom (C90);0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,6;1,3;2,6;4,0;7,4;11,7;17,7;23,2;24,5;32,8;32,4;
2003;weiblich;Leukämien (C91-C95);6,7;3,8;2,6;2,2;1,8;2,0;2,5;3,3;4,4;6,0;8,5;12,4;18,3;26,1;33,9;44,7;52,1;58,3;
2003;männlich;Mundhöhle und Rachen (C00-C14);0,1;0,0;0,1;0,3;0,5;0,9;1,5;3,4;10,2;25,7;42,6;62,9;66,9;59,3;53,1;45,8;43,3;44,5;
2003;männlich;Speiseröhre (C15);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,7;2,4;6,7;14,7;23,0;31,6;36,3;38,6;37,8;34,7;31,5;
2003;männlich;Magen (C16);0,0;0,0;0,0;0,1;0,2;0,6;1,4;2,7;5,9;10,8;21,0;32,3;48,8;67,9;97,4;131,6;188,4;225,4;
2003;männlich;Dünndarm (C17);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,8;1,2;1,9;2,7;3,7;4,8;5,8;7,0;7,4;7,4;
2003;männlich;Darm (C18-C20);0,0;0,0;0,1;0,6;1,2;2,2;4,2;7,8;14,0;29,4;59,4;117,1;195,3;290,7;378,3;451,5;555,0;567,1;
2003;männlich;Anus u. Analkanal (C21);0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,5;0,8;1,4;1,8;2,5;2,7;3,0;3,4;3,7;4,6;5,9;
2003;männlich;Leber (C22);0,6;0,2;0,2;0,1;0,1;0,3;0,5;0,8;1,4;3,4;9,9;17,5;26,5;43,4;54,1;60,9;64,6;49,2;
2003;männlich;Gallenblase und Gallenwege (C23-C24);0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,4;0,8;1,7;3,0;5,2;9,9;16,1;21,4;29,5;35,2;46,5;
2003;männlich;Bauchspeicheldrüse (C25);0,0;0,0;0,0;0,0;0,1;0,2;0,5;1,1;3,0;7,0;14,0;26,7;39,8;53,9;71,2;87,9;103,7;104,9;
2003;männlich;Lunge (C33-C34);0,1;0,0;0,0;0,3;0,5;0,9;1,5;4,0;11,2;35,2;76,7;142,8;218,9;297,0;418,7;426,1;416,3;322,6;
2003;männlich;Knochen u. Gelenkknorpel (C40-C41);0,2;0,6;0,8;2,1;1,1;0,8;0,6;0,8;0,7;0,8;0,9;1,3;1,5;1,6;1,8;2,2;2,5;2,4;
2003;männlich;Malignes Melanom der Haut (C43);0,0;0,0;0,0;1,0;2,7;5,1;7,2;9,9;12,7;16,9;20,9;26,4;44,8;46,6;53,2;53,8;68,5;32,1;
2003;männlich;Weichteile u. mesotheliales Gewebe (C45-C49);2,3;0,6;0,6;1,2;1,3;1,3;1,9;2,4;3,0;3,8;4,3;8,5;13,1;19,6;28,3;33,8;39,4;35,6;
2003;männlich;Brustdrüse (C50);0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,3;0,6;0,9;1,5;2,7;3,7;5,2;7,2;8,1;9,4;
2003;männlich;Vulva (C51);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;männlich;Vagina (C52);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;männlich;Gebärmutterhals (C53);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;männlich;Gebärmutterkörper (C54-C55);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;männlich;Eierstöcke (C56);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;männlich;Plazenta (C58);x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;
2003;männlich;Penis (C60);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,4;0,9;1,5;2,3;3,3;4,3;5,4;6,3;8,5;9,4;
2003;männlich;Prostata (C61);0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;2,9;19,3;69,3;193,2;414,4;642,9;825,9;938,4;900,8;1.085,9;
2003;männlich;Hoden (C62);0,3;0,0;0,0;4,1;12,2;19,6;22,8;21,5;17,0;11,8;6,0;5,2;3,3;2,4;2,0;1,9;1,9;3,5;
2003;männlich;Niere (C64);1,9;0,4;0,1;0,2;0,2;0,6;1,5;4,2;7,6;16,8;24,6;37,6;53,2;75,0;87,8;89,5;83,9;63,3;
2003;männlich;Harnblase (C67);0,2;0,0;0,0;0,1;0,1;0,2;0,5;1,3;3,1;7,6;16,8;33,3;54,8;95,1;145,2;184,7;251,6;318,5;
